region,province,deo,cong_district,road_class,road_name,road_length
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Secondary,Daang Maharlika Jct-Legazpi-Sto Domingo-Tabaco-Camarines Sur Bdry Rd,12884.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Secondary,Lakandula Drive,1858.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Secondary,Legazpi Access Rd,415.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Secondary,Legazpi Airport Rd,1955.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Secondary,Legazpi City-Punta de Jesus Rd,49841.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Secondary,Legazpi City-Punta de Jesus Rd,1760.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Secondary,Quezon Ave- Wharf Rd,408.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Tertiary,Comun-Inarado-Peñafrancia Rd,14545.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Tertiary,Elizondo St,250.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Tertiary,Lakandula Drive Portion,759.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Tertiary,Quezon Ave- Wharf Rd,118.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Tertiary,Rizal Ave,142.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Primary,Maharlika Highway (LZ),32337.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Secondary,Albay West Coast Rd,67843.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Secondary,"Dancalan-Sta. Cruz, Donsol-Pio Duran Road",9808.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Secondary,Ligao-Pio Duran Rd,38259.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Secondary,Ligao-Tabaco Rd,12478.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Secondary,Matacon-Libon-Polangui Jct Rd,7505.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Tertiary,Guinobatan Poblacion Rd,1790.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Tertiary,Libon-Bacolod-Sn Vicente-Marocmoc-Buga Rd,16040.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Tertiary,Ligao-Poblacion Rd,2245.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Tertiary,Oas Poblacion Rd,2305.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Tertiary,Polangui Poblacion Rd,2164.0
Region V,Albay,Albay 3rd District Engineering Office,ALBAY (THIRD DISTRICT),Tertiary,Sn Antonio Betts St,585.0
Region V,Camarines Norte,Camarines Norte District Engineering Office,CAMARINES NORTE (FIRST DISTRICT),Primary,Maharlika Highway (LZ),84580.0
Region V,Camarines Norte,Camarines Norte District Engineering Office,CAMARINES NORTE (FIRST DISTRICT),Primary,Quirino H-way,1675.0
Region V,Camarines Norte,Camarines Norte District Engineering Office,CAMARINES NORTE (FIRST DISTRICT),Secondary,Talobatib-Jose Panganiban Pob-Port Rd,20420.0
Region V,Camarines Norte,Camarines Norte District Engineering Office,CAMARINES NORTE (FIRST DISTRICT),Tertiary,Bagong Silang-Capalonga Rd,105.0
Region V,Camarines Norte,Camarines Norte District Engineering Office,CAMARINES NORTE (FIRST DISTRICT),Tertiary,Bagong Silang-Capalonga Rd,31182.0
Region V,Camarines Norte,Camarines Norte District Engineering Office,CAMARINES NORTE (FIRST DISTRICT),Tertiary,Batobalani-Tawig-Tugos-Paracale Rd,7740.0
Region V,Camarines Norte,Camarines Norte District Engineering Office,CAMARINES NORTE (FIRST DISTRICT),Tertiary,Quirino H-way,50.0
Region V,Camarines Norte,Camarines Norte District Engineering Office,CAMARINES NORTE (FIRST DISTRICT),Tertiary,Quirino H-way,55.0
Region V,Camarines Norte,Camarines Norte District Engineering Office,CAMARINES NORTE (FIRST DISTRICT),Tertiary,Sta. Elena-Capalonga By Pass Coastal Rd,28583.0
Region V,Camarines Norte,Camarines Norte District Engineering Office,CAMARINES NORTE (FIRST DISTRICT),Tertiary,Talobatib-Calabasa-Tulay na Lupa- Labo Circumferential Rd,20988.0
Region V,Camarines Norte,Camarines Norte District Engineering Office,CAMARINES NORTE (FIRST DISTRICT),Tertiary,Talobatib-Jose Panganiban Pob-Port Rd,58.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Primary,Maharlika Highway (LZ),39285.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Secondary,Daet Airport Rd,4339.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Secondary,Tagas-Daet Poblacion-Magang Rd,4375.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Basud-Lanot Rd,38498.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Daet-Mercedes Rd,6145.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Daet-San Vicente-San Lorenzo Circumferential Rd,11721.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Daet-San Vicente-San Lorenzo Circumferential Rd,14579.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Gahonon Rd,378.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Gahonon Rd,1040.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Pres. Cory C. Aquino Blvd (Bagasbas Blvd),1229.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Pres. Cory C. Aquino Blvd (Bagasbas Blvd),317.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Pres. Cory C. Aquino Blvd (Bagasbas Blvd),244.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Pres. Cory C. Aquino Blvd (Bagasbas Blvd),456.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Pres. Cory C. Aquino Blvd (Bagasbas Blvd),382.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Pres. Cory C. Aquino Blvd Extension 1,8169.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Pres. Cory C. Aquino Blvd Extension 2,2210.0
Region V,Camarines Norte,Camarines Norte Sub-District Engineering Office,CAMARINES NORTE (SECOND DISTRICT),Tertiary,Pres. Cory C. Aquino Blvd Extension 3,1710.0
Region V,Camarines Sur,Camarines Sur 1st District Engineering Office,CAMARINES SUR (FIRST DISTRICT),Primary,Maharlika Highway (LZ),26339.0
Region V,Camarines Sur,Camarines Sur 1st District Engineering Office,CAMARINES SUR (FIRST DISTRICT),Primary,Rolando A Andaya Highway,61093.0
Region V,Camarines Sur,Camarines Sur 1st District Engineering Office,CAMARINES SUR (FIRST DISTRICT),Secondary,Cabutagan-Haluba-Sooc Rd,15134.0
Region V,Camarines Sur,Camarines Sur 1st District Engineering Office,CAMARINES SUR (FIRST DISTRICT),Secondary,Calagbangan-Tula-tula-Anib Rd,11814.0
Region V,Camarines Sur,Camarines Sur 1st District Engineering Office,CAMARINES SUR (FIRST DISTRICT),Tertiary,Sipocot-Cabusao Rd,16898.0
Region V,Camarines Sur,Camarines Sur 2nd District Engineering Office,CAMARINES SUR (SECOND DISTRICT),Primary,Maharlika Highway (LZ),37338.0
Region V,Camarines Sur,Camarines Sur 2nd District Engineering Office,CAMARINES SUR (SECOND DISTRICT),Secondary,Danao-Pasacao Rd,8888.0
Region V,Camarines Sur,Camarines Sur 2nd District Engineering Office,CAMARINES SUR (SECOND DISTRICT),Tertiary,Camarines Sur-Albay Diversion Rd,15366.0
Region V,Camarines Sur,Camarines Sur 2nd District Engineering Office,CAMARINES SUR (SECOND DISTRICT),Tertiary,Milaor-Minalabac-Pili Rd,12886.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Primary,Maharlika Highway (LZ),12177.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Primary,Maharlika Highway (LZ),1096.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Primary,Maharlika Highway (LZ),6719.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Secondary,Iriga City-Sagrada-Sn Ramon-Hanawan Rd,3781.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Secondary,Pili Diversion Rd,3950.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Secondary,Pili-Airport Rd,510.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Secondary,Pili-Tigaon-Albay Bdry Rd,19126.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Tertiary,Fraternidad-Biak-na-Bato-E Angeles-Bagumbayan Rd,2917.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Tertiary,Hanawan-Consocep Rd,9212.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Tertiary,MT Villanueva Ave-Magsaysay Rd,2435.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Tertiary,Manguiring-Cagsao-Cabanbanan Rd,5215.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Tertiary,Manguiring-Tomagodtod-Sibobo Rd,9376.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Tertiary,Milaor-Minalabac-Pili Rd,2777.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Tertiary,Naga City Bdry-Calabanga-Balongay Rd,18865.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Tertiary,Naga City Bdry-Camaligan Fishing Port Rd,3273.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Tertiary,Naga-Carolina-Panicuason Rd,16935.0
Region V,Camarines Sur,Camarines Sur 3rd District Engineering Office,CAMARINES SUR (THIRD DISTRICT),Tertiary,Panganiban Rd,1722.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Secondary,Lagonoy-Presentacion Rd,31427.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Secondary,Pili-Tigaon-Albay Bdry Rd,36600.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Secondary,Presentacion-Maligaya Rd,16335.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Secondary,Sagnay-Nato Rd,1720.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Secondary,Tigaon-Goa-Sn Jose-Lagonoy-Guijalo via Sn Vicente Rd,31561.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Secondary,Tigaon-Goa-Sn Jose-Lagonoy-Guijalo via Sn Vicente Rd,17341.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,Goa-Digdigon-Sn Isidro Rd,7641.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,Jct Balaynan-Tabgon-Lamon-Pinamihagan Rd,16401.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,Jct Binalay (Tinambac)-Tamban Rd,16619.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,Jct Digdigon (Goa)-Tinambac Rd,32.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,Jct Digdigon (Goa)-Tinambac Rd,777.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,Jct Teres-Garchitorena Rd,4596.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,San Rafael-Mampirao-San Jose Rd,6665.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,"Speaker Arnulfo ""Noli"" Fuentebella Highway",39083.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,"Speaker Arnulfo ""Noli"" Fuentebella Highway",8494.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,"Speaker Arnulfo ""Noli"" Fuentebella Highway",17176.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,Tigaon-Goa-Sn Jose-Lagonoy-Guijalo via Sn Vicente Rd,7504.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,Tigaon-Goa-Sn Jose-Lagonoy-Guijalo via Sn Vicente Rd,5435.0
Region V,Camarines Sur,Camarines Sur 4th District Engineering Office,CAMARINES SUR (FOURTH DISTRICT),Tertiary,Tigaon-Goa-Sn Jose-Lagonoy-Guijalo via Sn Vicente Rd,4065.0
Region V,Camarines Sur,Camarines Sur 5th District Engineering Office,CAMARINES SUR (FIFTH DISTRICT),Primary,Maharlika Highway (LZ),26212.0
Region V,Camarines Sur,Camarines Sur 5th District Engineering Office,CAMARINES SUR (FIFTH DISTRICT),Secondary,Baao-Iriga City-Nabua Rd,12838.0
Region V,Camarines Sur,Camarines Sur 5th District Engineering Office,CAMARINES SUR (FIFTH DISTRICT),Secondary,Iriga City-Masoli Rd,9303.0
Region V,Camarines Sur,Camarines Sur 5th District Engineering Office,CAMARINES SUR (FIFTH DISTRICT),Secondary,Iriga City-Sn Isidro-Sagrada-Sn Ramon-Hanawan Rd,21280.0
Region V,Camarines Sur,Camarines Sur 5th District Engineering Office,CAMARINES SUR (FIFTH DISTRICT),Tertiary,Albay Diversion Rd,16008.0
Region V,Camarines Sur,Camarines Sur 5th District Engineering Office,CAMARINES SUR (FIFTH DISTRICT),Tertiary,Bato-Poblacion Rd,3930.0
Region V,Camarines Sur,Camarines Sur 5th District Engineering Office,CAMARINES SUR (FIFTH DISTRICT),Tertiary,Nabua-Balatan Rd,24282.0
Region V,Camarines Sur,Camarines Sur 5th District Engineering Office,CAMARINES SUR (FIFTH DISTRICT),Tertiary,"Nabua-Bato-Libon (Tandaay-Buluang, Bato) Rd",14157.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Secondary,Catanduanes Cir Rd,77804.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Secondary,Catanduanes Cir Rd,67195.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Secondary,Catanduanes Cir Rd,55809.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Secondary,Jct Catanduanes Cir Rd-Panganiban-Sabloyon Rd,24868.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Secondary,Jct Catanduanes Cir Rd-Virac Port,175.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Secondary,Jct Catanduanes Circumferential Rd-Virac Airport Rd,323.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Tertiary,Baras-Gigmoto-Viga Rd,67254.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Tertiary,Jct Baras-Weather Radar Station Rd,807.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Tertiary,Jct Bato-Baras Rd,16543.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Tertiary,Jct Catanduanes Cir Rd-Datag-Supang Rd,77.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Tertiary,Jct Catanduanes Cir Rd-Datag-Supang Rd,430.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Tertiary,Jct Catanduanes Cir Rd-Virac Port,46.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Tertiary,Jct. Balongbong,0.0
Region V,Catanduanes,Catanduanes District Engineering Office,CATANDUANES (LONE DISTRICT),Tertiary,Jct. Bato-Baras-Tilis Rd,531.0
Region V,Masbate,Masbate 1st District Engineering Office,MASBATE (FIRST DISTRICT),Secondary,Sn Fernando North Rd,29351.0
Region V,Masbate,Masbate 1st District Engineering Office,MASBATE (FIRST DISTRICT),Secondary,Sn Fernando South Rd,7608.0
Region V,Masbate,Masbate 1st District Engineering Office,MASBATE (FIRST DISTRICT),Tertiary,Sn Fernando-Talisay Rd,12001.0
Region V,Masbate,Masbate 1st District Engineering Office,MASBATE (FIRST DISTRICT),Tertiary,Sn Pascual-Claveria Rd,57008.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Secondary,Capitol-Cadre Rd,565.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Secondary,Jct Crossing-Mandaon Rd,18490.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Secondary,Jct Milagros-Baleno-Lagta Rd,67899.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Secondary,Jct Tawad-Balud Rd,41224.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Secondary,Lagta-Crossing Malinta Rd,17012.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Secondary,M.R. Espinosa Airport Rd,853.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Secondary,Masbate-Cataingan-Placer Rd,18546.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Secondary,Masbate-Milagros Rd,25205.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Tertiary,Asid-Cagay Rd,3081.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Tertiary,Malubi-Mataba Rd,9882.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Tertiary,Mandaon-Aroroy Rd,7887.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Tertiary,Masbate Circumferential Rd,4860.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Tertiary,Masbate City Coastal Rd,19543.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Tertiary,Masbate Port Rd,811.0
Region V,Masbate,Masbate 2nd District Engineering Office,MASBATE (SECOND DISTRICT),Tertiary,"Poblacion, Balud-Talisay Rd",7312.0
Region V,Masbate,Masbate 3rd District Engineering Office,MASBATE (THIRD DISTRICT),Secondary,Buenavista-Kawayan Rd,31755.0
Region V,Masbate,Masbate 3rd District Engineering Office,MASBATE (THIRD DISTRICT),Secondary,Masbate-Cataingan-Placer Rd,78163.0
Region V,Masbate,Masbate 3rd District Engineering Office,MASBATE (THIRD DISTRICT),Tertiary,Cataingan Poblacion Rd,1150.0
Region V,Masbate,Masbate 3rd District Engineering Office,MASBATE (THIRD DISTRICT),Tertiary,Cataingan Poblacion Rd,57.0
Region V,Masbate,Masbate 3rd District Engineering Office,MASBATE (THIRD DISTRICT),Tertiary,"Daraga, Placer-Cawayan Rd",23667.0
Region V,Masbate,Masbate 3rd District Engineering Office,MASBATE (THIRD DISTRICT),Tertiary,Jct Morning-Cataingan-Esperanza-Sorosimbahan Rd,47822.0
Region V,Masbate,Masbate 3rd District Engineering Office,MASBATE (THIRD DISTRICT),Tertiary,Mintac Port Rd,1878.0
Region V,Masbate,Masbate 3rd District Engineering Office,MASBATE (THIRD DISTRICT),Tertiary,Placer-Daraga Rd,7531.0
Region V,Masbate,Masbate 3rd District Engineering Office,MASBATE (THIRD DISTRICT),Tertiary,Poblacion-Mahayahay Port Rd,2093.0
Region V,Sorsogon,Sorsogon 2nd District Engineering Office,SORSOGON (SECOND DISTRICT),Primary,Maharlika Highway (LZ),44201.0
Region V,Sorsogon,Sorsogon 2nd District Engineering Office,SORSOGON (SECOND DISTRICT),Secondary,Bulan Seaport Rd,350.0
Region V,Sorsogon,Sorsogon 2nd District Engineering Office,SORSOGON (SECOND DISTRICT),Secondary,Gate-Bulan Airport Rd,15595.0
Region V,Sorsogon,Sorsogon 2nd District Engineering Office,SORSOGON (SECOND DISTRICT),Tertiary,Ariman-Casiguran Rd,9924.0
Region V,Sorsogon,Sorsogon 2nd District Engineering Office,SORSOGON (SECOND DISTRICT),Tertiary,Ariman-Casiguran Rd,27.0
Region V,Sorsogon,Sorsogon 2nd District Engineering Office,SORSOGON (SECOND DISTRICT),Tertiary,Ariman-Jct Bulusan Lake Rd,27898.0
Region V,Sorsogon,Sorsogon 2nd District Engineering Office,SORSOGON (SECOND DISTRICT),Tertiary,Bacon-Sawanga-Prieto Diaz Rd,8033.0
